CITY_NAME,FAC_NAME,PRVDR_NUM,STATE_CD,ST_ADR,PHNE_NUM,ZIP_CD,lat,lng
SAN JOSE,PERINATAL ASSOCIATES OF SANTA CLARA,05D0947247,CA,25 N 14TH ST SUITE 880,4089937159,95125,,
SANTA ROSA,SUTTER PACIFIC MEDICAL FOUNDATION,05D0947288,CA,3883 AIRWAY DR STE 100,7075237220,95403,,
SAN JOSE,UROLOGICAL SURGEONS OF NORTHERN CALIFORNIA,05D0947302,CA,"2505 SAMARITAN DRIVE, SUITE 600",4086472800,95124,,
SAN FRANCISCO,UCSF DIABETES TEACHING CENTER,05D0947303,CA,"400 PARNASSUS, 5TH FLOOR",4153532266,94143,,
GILROY,KAWALJEET BHATIA MD,05D0947343,CA,9460 NO NAME UNO STE 135,4088485522,95020,,
MENLO PARK,WILLOW CLINIC,05D0947503,CA,795 WILLOW ROAD,6505732646,94025,,
REDWOOD CITY,REDWOOD CITY YOUTH HEALTH CENTER,05D0947506,CA,560 ARGUELLO,6505732646,94063,,
MENLO PARK,BELLE HAVEN COMMUNITY HEALTH CLINIC,05D0947508,CA,100 TERMINAL AVE,6505732646,94025,,
REDWOOD CITY,MAGUIRE CORRECTIONAL FACILITY,05D0947510,CA,300 BRADFORD ST,6503637838,94063,,
MOUNTAIN VIEW,"EL CAMINO RENAL MEDICAL GROUP, INC",05D0947530,CA,"515 SOUTH DRIVE, SUITE 12",6509887944,94040,,
SAN LEANDRO,"CHABOT NEPHROLOGY MEDICAL GROUP, INC",05D0947577,CA,13851 E 14TH ST STE 206,5103519373,94578,,
HAYWARD,"CHABOT NEPHROLOGY MEDICAL GROUP, INC",05D0947579,CA,"27206 CALAROGA AVENUE, SUITE 201",5107850937,94545,,
PETALUMA,DAVID CHAPPELL MD MEDICAL CORPORATION,05D0947611,CA,"141 LYNCH CREEK WAY, STE A",7077620001,94954,,
BURLINGAME,"NABEEL MADANAT MD, INC",05D0947612,CA,"1828 EL CAMINO REAL, STE 701",6506529022,94010,,
SAN JOSE,OBSTETRIX MEDICAL GROUP,05D0947614,CA,2380 MONTPELIER DRIVE STE 300,4083479318,95116,,
WALNUT CREEK,JOHN MUIR MEDICAL GROUP,05D0948093,CA,106 LA CASA VIA STE 100,9252808777,94598,,
OAKLAND,"MOHAMMAD H NOORI, MD INC",05D0948117,CA,9811 BIGGE AVENUE,5106361622,94603,,
ALAMEDA,GASTROENTEROLOGY ASSOCIATES OF THE,05D0948120,CA,2070 CLINTON AVENUE,5105486555,94501,,
SAN FRANCISCO,"Z SKIN, INC",05D0948213,CA,2100 WEBSTER ST STE 416,4159233600,94115,,
SANTA CLARA,SANTA CLARA FIRE DEPARTMENT (EMS DIVISON),05D0948314,CA,777 BENTON STREET,4086154944,95050,,
SAN FRANCISCO,"DERALD L SEID MD, INC",05D0948322,CA,2250 HAYES STREET SUITE 500,4152211901,94117,,
FAIRFIELD,WANG UROLOGY CLINIC,05D0948323,CA,"1525 WEBSTER STREET, SUITE D",7074275215,94533,,
RICHMOND,"AZIYO BIOLOGICS, INC",05D0948354,CA,880 HARBOUR WAY S,8554160596,94804,,
SAN FRANCISCO,PSORIASIS TREATMENT CENTER,05D0948357,CA,515 SPRUCE STREET,4155148447,94118,,
SAN FRANCISCO,UCSF MT ZION MELANOMA CENTER,05D0948375,CA,"1600 DIVISADERO ST, 4TH FLOOR",4153539888,94115,,
SAN FRANCISCO,"LYDIA SEEBACH, MD",05D0948417,CA,"490 POST ST, # 939",4153979571,94102,,
BURLINGAME,SUSAN FULLEMANN MEDICAL OFFICE LAB,05D0948418,CA,"1870 EL CAMINO REAL, STE 200",6506977202,94010,,
SAN LEANDRO,AMERICAN MEDICAL RESPONSE,05D0948622,CA,640 143RD AVENUE,5108957600,94578,,
HILLSBOROUGH,AMERICAN MEDICAL RESPONSE WEST,05D0948623,CA,1510 ROLLINS RD,6502351241,94010,,
SANTA ROSA,AMERICAN MEDICAL RESPONSE,05D0948666,CA,930 S A ST,7075360421,95404,,
VALLEJO,AMERICAN MEDICAL RESPONSE,05D0948668,CA,1027 ALABAMA STREET,7075526212,94590,,
SAN FRANCISCO,AMERICAN MEDICAL RESPONSE - WEST,05D0948670,CA,1300 ILLINOIS ST,4159229400,94107,,
CONCORD,AMERICAN MEDICAL RESPONSE,05D0948679,CA,2490 A ARNOLD INDUSTRIAL WAY,5106021300,94520,,
SAN JOSE,AMERICAN MEDICAL RESPONSE WEST,05D0948680,CA,1670 LAS PLUMAS AVE BLDG H,4085743800,95133,,
SAN RAFAEL,AMERICAN MEDICAL RESPONSE WEST,05D0948691,CA,17 WOODLAND AVE,7075360412,94901,,
SAN JOSE,GOOD SAMARITAN HOSP DIABETES CENTER,05D0948697,CA,393 BLOSSOM HILL RD STE 201,4083580181,95123,,
GILROY,CALSTAR AIR AMBULANCE,05D0948699,CA,590 COHNNSEY AVE,4084380603,95020,,
SAN FRANCISCO,KATHERINE T HSIAO MD INC,05D0948712,CA,3905 SACRAMENTO STREET SUITE 204,4158768500,94118,,
DANVILLE,CAROL LAMB MD,05D0948716,CA,4165 BLACKHAWK PLAZA CIRCLE SUITE 265,9256487144,94506,,
SAN JOSE,SAN JOSE FIRE DEPARTMENT EMS DIVISION,05D0948717,CA,255 SOUTH MONTGOMERY STREET,4082774084,95110,,
SAN FRANCISCO,WOMEN'S HEALTH CARE,05D0948740,CA,2320 SUTTER STREET #101,4159287858,94115,,
FREMONT,WASHINGTON FAMILY HEALTH MED GROUP INC,05D0948957,CA,38069 MARTHA AVE #300,5106086065,94538,,
FREMONT,CHAI-KIONG LAU MD,05D0949009,CA,39271 MISSION BLVD SUITE 105,5107420568,94539,,
SAN FRANCISCO,KATHERINE T HSIAO MD,05D0949015,CA,3905 SACRAMENTO STREET SUITE 204,4158768500,94118,,
SAN JOSE,UNITY MEDICAL CLINIC,05D0949017,CA,1625 TULLY ROAD SUITE A,4089290606,95122,,
RICHMOND,GENTIVA HEALTH SERVICES,05D0949134,CA,2970 HILLTOP MALL RD STE 101,5105215668,94806,,
SARATOGA,LIU AND SHIN MEDICAL CORPORATION,05D0949316,CA,1821 SARATOGA AVENUE SUITE 105,4087955901,95070,,
REDWOOD CITY,SEQUOIA MEDICAL CLINIC,05D0949545,CA,633 VETERANS BLVD,6503641565,94063,,
REDWOOD CITY,SEQUOIA MEDICAL ASSOCIATES,05D0949546,CA,2900 WHIPPLE AVE STE 130,6502988774,94062,,
SAN CARLOS,SCOTT D LEVENSON MD,05D0949549,CA,1000 LAUREL STREET,6505968800,94070,,
SAN JOSE,VERITY MEDICAL FOUNDATION,05D0949552,CA,"2039 FOREST AVE, SUITE 304",4082975959,95128,,
SAN FRANCISCO,JEWISH HOME FOR THE AGED,05D0949565,CA,302 SILVER AVENUE,4153342500,94112,,
SAN RAFAEL,FIRST MED MARIN MEDICAL CLINIC,05D0949585,CA,25 BELLAM BOULEVARD SUITE 101,4152589500,94901,,
SUNNYVALE,FOOTHILLS MEDICAL CLINICAL PHARMACY,05D0950111,CA,877 WEST FREMONT AVENUE SUITE A1,4087393452,94087,,
DANVILLE,JEROME POTOZKIN MD A PROFESSIONAL CORP,05D0950151,CA,600 SAN RAMON VALLEY BLVD STE 102,9258384900,94526,,
BERKELEY,FRANK H LUCIDO MD,05D0950213,CA,2300 DURANT AVENUE,5108480958,94704,,
DALY CITY,TONY LEE WONG MD INC,05D0950216,CA,1800 SULLIVAN AVENUE #104,6509925300,94015,,
SAN RAFAEL,SAN RAFAEL FIRE DEPARTMENT,05D0950224,CA,1039 C STREET,4154853304,94903,,
CORTE MADERA,CORTE MADERA FIRE DEPARTMENT,05D0950225,CA,342 TAMALPAIS DRIVE,4159275077,94925,,
OAKLAND,OAKLAND PERITONEAL DIALYSIS,05D0950232,CA,3300 WEBSTER STREET SUITE 306,5102670203,94609,,
PINOLE,JAMES MC COLE MD,05D0950268,CA,2160 APPIAN WAY #105,5107246712,94564,,
SAN RAMON,JOHN MUIR MEDICAL GROUP,05D0950814,CA,"2305 CAMINO RAMON, SUITES 100 & 120",9258371886,94583,,
SAN FRANCISCO,JOHN M MCCUSKEY MD,05D0950894,CA,450 SUTTER STREET #515,4153624221,94108,,
SAN FRANCISCO,UCSF DERMATOLOGIC SURGERY & LASER CENTER,05D0950938,CA,"1701 DIVISADERO, 3RD FL",4153537878,94143,,
LOS GATOS,OB-GYN WOMEN PHYSICIANS ASSOC INC,05D0951160,CA,15195 NATIONAL AVENUE #207,4083581881,95032,,
SAN FRANCISCO,ROMANA USMAN MD,05D0951162,CA,909 HYDE STREET SUITE 210,4152923313,94109,,
SANTA ROSA,ROSELAND CHILDREN'S HELATH CTR,05D0951172,CA,962 SEBASTOPOL ROAD,7075782005,95407,,
PINOLE,FIRST RESORT,05D0951222,CA,1617 CANYON DRIVE SUITE 204,5107411542,94564,,
FAIRFIELD,LAUREL CREEK HEALTH CENTER,05D0951273,CA,2800 ESTATES DRIVE,7074321200,94533,,
SAN JOSE,PACKARD CHILDREN'S HEALTH ALLIANCE,05D0951359,CA,"2577 SAMARITAN DRIVE, STE 830",4082561319,95124,,
CAMPBELL,ODYSSEY HEALTH CARE OF N CALIFORNIA,05D0951406,CA,"1500 EAST HAMILTON AVE, SUITE 212",6504736898,95008,,
SAN FRANCISCO,GARY C ARMITAGE DDS MS,05D0951471,CA,707 PARNASSUS AVENUE,4154768955,94143,,
PLEASANT HILL,PLEASANT HILL SDA CHURCH - HEALTH VAN,05D0951472,CA,800 GRYSON ROAD,,94523,,
SAN JOSE,DR RANI V RAMACHARDRAN,05D0951477,CA,455 O CONNOR DRIVE #330,4082942399,95128,,
SAN FRANCISCO,COLLIN P QUOCK MD,05D0951689,CA,929 CLAY STREET SUITE 201,4153985100,94108,,
SAN FRANCISCO,JAMES P HANSEN MD,05D0951702,CA,"2001 UNION STREET, SUITE #400",4155632030,94123,,
SAN FRANCISCO,COLLIN P QUOCK MD,05D0951758,CA,909 HYDE STREET SUITE 501,4153985100,94109,,
WALNUT CREEK,NABI BIOMEDICAL CENTER-WALNUT CREEK,05D0952075,CA,2123 YGNACIO VALLEY ROAD SUITE 200K,9259397244,94598,,
SAN JOSE,GEORGE P KENT MD,05D0952497,CA,25 N 14TH STREET SUITE 520,4089955453,95112,,
SAN LEANDRO,CHARLES W SMITH MD,05D0952582,CA,433 ESTUDILLO AVENUE #208,5103527830,94577,,
SAN CARLOS,ERNESTO ZATARIAN MD,05D0952602,CA,1140 LAUREL ST STE D,6505936777,94070,,
FREMONT,ASHWANI K BINDAL MD,05D0952677,CA,2147 MOWRY AVENUE SUITE #B-3,5107968811,94538,,
ANTIOCH,RAVINDER N GUPTA MD,05D0952681,CA,3741 SUNSET LANE #B,9257782310,94509,,
FREMONT,BHUPINDER N BHANDARI MD,05D0952684,CA,3755 BEACON AVE,5107967796,94538,,
DALY CITY,JULIA YIN-YIN MYINT MD,05D0952710,CA,1800 SULLIVAN AVE STE 601,6509922890,94015,,
FREMONT,PALO ALTO MEDICAL FOUNDATION FREMONT CENTER,05D0952718,CA,3200 KEARNEY ST,5104982839,94538,,
ANTIOCH,HAMID KHONSARI MD,05D0952844,CA,3903 LONE TREE WAY STE 104,9257551255,94509,,
SAN FRANCISCO,BAYNET LTC,05D0952847,CA,350 PARNASSUS AVE #900,4156653003,94117,,
LOS GATOS,"ADVANCED DERMATOLOGY AND SKIN SURGERY, INC",05D0952859,CA,14830 LOS GATOS BLVD STE 100,4083581256,95032,,
DUBLIN,PRUDENT BUYER CHECK UP CENTER,05D0952865,CA,4000 DUBLIN BLVD STE 150,9254163562,94568,,
ANTIOCH,ANTIOCH DIALYSIS CENTER,05D0952866,CA,3100 DELTA FAIR BLVD,9257535000,94509,,
BERKELEY,1000 OAKS PHARMACY,05D0953012,CA,1882 SOLANO AVE,5105262452,94707,,
REDWOOD CITY,DAVID DORRANCE MD/ WILLIAM DORRANCE MD,05D0953027,CA,2940 WHIPPLE AVENUE,6503691766,94062,,
SAN FRANCISCO,UCSF MEDICAL CENTER NUCLEAR MEDICINE,05D0953151,CA,505 PARNASSUS AVENUE BOX 0252,4153539162,94143,,
SAN CARLOS,"U S HEALTHWORKS MEDICAL GROUP, PROF CORP",05D0953186,CA,125 SHOREWAY DR STE A,6505569420,94070,,
SANTA ROSA,SATELLITE HOME CARE LLC,05D0953192,CA,1255 NORTH DUTTON AVENUE,7075260717,95401,,
LARKSPUR,SATTELITE HOME CARE LLC,05D0953195,CA,5 BON AIR ROAD SUITE 119,4159248622,94939,,
REDWOOD CITY,SATTELITE HOME CARE LLC,05D0953198,CA,1410 MARSHALL STREET,6503660789,94063,,
SAN JOSE,SATTELITE HOME CARE LLC,05D0953202,CA,2121 ALEXIAN DRIVE,4082588720,95116,,
EL CERRITO,CATHERINE WHINNERY MD,05D0953204,CA,408 COLUSA AVENU,5105273928,94530,,
OAKLAND,CHILDRENS HOSPITAL OAKLAND,05D0953263,CA,747 52ND STREET,5104283365,94609,,
SAN JOSE,PACKARD CHILDREN'S HEALTH ALLIANCE,05D0953265,CA,"6475 CAMDEN AVENUE, SUITE #107",4082684900,95120,,
SAN FRANCISCO,JENNIFER G ROSS MD,05D0953320,CA,2186 GEARY BOULEVARD SUITE 316,4153463081,94115,,
SAN FRANCISCO,"SAN FRANCISCO GASTROENTEROLOGY, INC",05D0953321,CA,2186 GEARY BLVD SUITE 320,4157496900,94115,,
GILROY,YR HEALTH,05D0953428,CA,6905 GLENVIEW DR,4088473987,95020,,
BRENTWOOD,MATTHEW CAMPBELL MD,05D0953527,CA,350 JOHN MUIR PKWY 105A,9256348762,94513,,
SAUSALITO,"PRIMA MEDICAL GROUP, INC",05D0953528,CA,"3 HARBOR D, STE 111",4156832983,94965,,
SAN FRANCISCO,RICHARD A CAZEN MD,05D0953563,CA,45 CASTRO STREET SUITE 415,4155656288,94114,,
MILL VALLEY,JOHN J JOLLEY MD,05D0953909,CA,"655 REDWOOD HIGHWAY, SUITE 375",4158882755,94941,,
WALNUT CREEK,JOHN W ROBERTS MD,05D0953919,CA,1455 MONTEGO WAY SUITE 102,9259350627,94598,,
PITTSBURG,LA CLINICA PITTSBURG-MEDICAL,05D0954154,CA,2240 GLADSTONE DR STE 4,9254312100,94565,,
WALNUT CREEK,BLOOD CTRS OF THE PACIFIC/WC DONR SITE,05D0954216,CA,1874 TICE VALLEY ROAD SUITE N,9259470758,94596,,
SAN CARLOS,LAWRENCE WOLFE MD,05D0954253,CA,1186 BRITTAN AVENUE,6505912675,94070,,
SAN FRANCISCO,JOHN W GILMORE MD,05D0954256,CA,2186 GEARY BLVD SUITE 316,4153463081,94115,,
OAKLAND,BAYCARE WOMENS HEALTH SERVICES MED GRP,05D0954366,CA,2700 INTERNATIONAL BOULEVARD SUITE 30,5105356060,94601,,
PLEASANTON,GENEX SERVICES INC,05D0954370,CA,6140 STONERIDGE MALL RD SUITE 130,9254605051,94588,,
SAN PABLO,"SHARON JONES, MD",05D0954713,CA,2970 HILLTOP MAIL ROAD # 300,5102331990,94806,,
LOS ALTOS,FRASCINO MEDICAL GROUP INC,05D0954784,CA,779 ALTOS OAKS DRIVE #200,6509171357,94024,,
LOS GATOS,D J DUCKHAM MD,05D0955066,CA,15251 NATIONAL AVE #108,4083583835,95032,,
OAKLAND,EAST BAY PERINATAL MEDICAL ASSOCIATES,05D0955145,CA,3232 ELM ST STE B,5104441544,94609,,
SAN RAFAEL,FREDERICK J HASS MD,05D0955147,CA,750 LAS GALLINAS RD SUITE 106,4154791771,94903,,
LOS GATOS,PAUL D INDMAN MD,05D0955150,CA,15195 NATIONAL AVENUE SUITE 201,4083582788,95032,,
OAKLAND,"COMPREHENSIVE ALLERGY SERVICES, INC",05D0955184,CA,"3022 INTERNATIONAL BLVD, SUITE 410",5105328785,94601,,
PALO ALTO,STANFORD HOSP & CLINICS HOSPICE/HOME,05D0955232,CA,1520 PAGE MILL RD P100,6507231600,94304,,
DANVILLE,SAN RAMON VALLEY ORTHOPEDIC GROUP,05D0955236,CA,907 SAN RAMON VALLEY BLVD SUITE 202,9258311105,94526,,
WALNUT CREEK,SAN RAMON VALLEY ORTHOPEDIC GROUP,05D0955237,CA,130 LA CASA VIA SUITE 103,9258311105,94598,,
FREMONT,DANIEL L TAYLOR MD,05D0955246,CA,39275 MISSION BLVD STE 201,5107130628,94539,,
SAN FRANCISCO,DRUMM MEDICAL CENTER,05D0955247,CA,49 DRUMM STREET,4159828380,94111,,
DANVILLE,NEIL OKAMURA DO,05D0955255,CA,1320 EL CAPITAN DR STE 310,9252449355,94526,,
SAN MATEO,EDISON CLINIC,05D0955264,CA,222 WEST 39TH STREET,6505732385,94403,,
ANTIOCH,SPRINGHILL MEDICAL GROUP,05D0955485,CA,3720 SUNSET LANE SUITE A,9257799601,94509,,
OAKLAND,K YOGAM MD APC,05D0955524,CA,400 30TH STREET SUITE 207,5102343660,94609,,
SANTA ROSA,SUTTER MEDICAL CENTER OF SANTA ROSA,05D0955538,CA,3327 CHANATE ROAD,7075764000,95404,,
SANTA ROSA,STACY M KERR MD,05D0955825,CA,305 FARMERS LANE,7075662299,95405,,
LIVERMORE,LAS POSITAS COLLEGE STUDENT HLTH CTR,05D0955831,CA,3000 CAMPUS HILL DR,9254241830,94551,,
SAN FRANCISCO,THOMAS MADLAND MD,05D0955881,CA,490 POST 1112,4157815333,94102,,
SAN RAFAEL,MARIN COUNTY PUBLIC HEALTH CLINICS,05D0955942,CA,3260 KERNER BLVD.,4154734047,94901,,
SAN FRANCISCO,BAYNET LTC MEDICAL GROUP,05D0955971,CA,760 MARKET STREET SUITE 448,4154214608,94102,,
SAN FRANCISCO,ADDICTION RESEARCH AND TREATMENT INC,05D0956000,CA,433 TURK STREET,4159287800,94102,,
SAN FRANCISCO,ADDICTION RESEARCH AND TREATMENT INC,05D0956001,CA,1111 MARKET STREET,4158633883,94103,,
ANTIOCH,ADDICTION RESEARCH AND TREATMENT - ANTIOCH,05D0956002,CA,3707 SUNSET LANE,9255220124,94509,,
RICHMOND,ADDICTION RESEARCH AND TREATMENT INC,05D0956003,CA,1313 CUTTING BOULEVARD,5102320874,94804,,
PALO ALTO,PLASTIC SURGERY CENTER,05D0956236,CA,1515 EL CAMINO REAL STE A,6503226291,94306,,
SAN JOSE,SANTA CLARA VALLEY MEDICAL CENTER- HOME FIRST,05D0956633,CA,2011 LITTLE ORCHARD ST,4088856551,95125,,
WALNUT CREEK,JOHN MUIR MEDICAL GROUP,05D0956635,CA,2621 SHADELANDS DR,9259412658,94598,,
SAN FRANCISCO,MARTIN LEUNG MD & SAI-SUN HO MD INC,05D0956636,CA,598 BOSWORTH STREET SUITE 2,4153379362,94131,,
OAKLAND,"PREVENTIVE CARE NETWORK MEDICAL SERVICES, INC",05D0956654,CA,5709 MARKET ST,5104449460,94608,,
SAN FRANCISCO,R C DAVID MEDICAL CORPORATION,05D0956656,CA,"2480 MISSION STREET, SUITE 215",4158246400,94110,,
ALAMEDA,CENTER FOR HEALTHY LIVING & FAMILY MED,05D0956933,CA,1926 BROADWAY,5103372880,94501,,
BERKELEY,DR PATRICIA GRANBERG OFFICE,05D0957106,CA,2915 TELEGRAPH AVENUE SUITE 304,5108434077,94705,,
SAN FRANCISCO,KENNETH H CHANG MD,05D0957215,CA,728 PACIFIC AVE SUITE 402,4154214525,94133,,
OAKLAND,SIN-MAN MICHELLE TAM MD,05D0957254,CA,1629 TELEGRAPH AVENUE 2ND FLOOR,5108934030,94612,,
OAKLAND,DIANA SYLVESTRE MD,05D0957305,CA,520 27TH STREET,5108345442,94612,,
GILROY,SATELLITE HEALTH GILROY,05D0957468,CA,8095 CAMINO ARROYO #100,4088485410,95020,,
SAN FRANCISCO,NEONATAL RESEARCH LABORATORY,05D0957469,CA,3850 CALIFORNIA STREET,4157506211,94118,,
SAN FRANCISCO,ANGELO ARCILLA MD,05D0957470,CA,1580 VALENCIA STREET SUITE 407,4152823030,94110,,
SAN JOSE,CORNELIO D MARIANO JR MD,05D0957670,CA,2360 MC KEE ROAD SUITE 9,4089268300,95116,,
HAYWARD,SOUTH HAYWARD DIALYSIS,05D0957732,CA,254 JACKSON ST,5105831255,94544,,
SAN FRANCISCO,GENERAL MEDICINE/MT ZION PRACTICE,05D0957787,CA,1701 DIVISADERO AVENUE BOX 1731,4155148447,94115,,
SAN FRANCISCO,UCSF CLINICAL CANCER CENTER,05D0957829,CA,1600 DIVISADERO ST,4155148447,94143,,
PACIFICA,PACIFICA MEDICAL CENTER,05D0957928,CA,55 AURA VISTA,4154473766,94044,,
SAN FRANCISCO,SHAWN K HASSLER MD,05D0958038,CA,870 MARKET STREET #600,4153970700,94102,,
LOS ALTOS,PALO ALTO MEDICAL FOUNDATION LOS ALTOS,05D0958039,CA,370 DISTEL CIRCLE,6507762751,94022,,
FAIRFIELD,"PATH LABS, INC  DBA PATH LOGIC",05D0958070,CA,1200 B GAYLE WILSON BLVD,9168631496,94533,,
PLEASANTON,CHILDRENS HOSPITAL AT VALLEY CARE,05D0958495,CA,"5820 STONE RIDGE MALL ROAD, SUITE 210",5104283365,94566,,
SAN RAMON,ROBERT B LITMAN MD,05D0958510,CA,5601 NORRIS CANYON ROAD SUITE 300,9258667007,94583,,
OAKLAND,"XIAO GUANG HUANG, MD",05D0958893,CA,388 9TH STREET SUITE 203,5106639518,94607,,
SAN LEANDRO,DR PETR UTRATA,05D0958898,CA,237 ESTUDILLO AVENUE,5103573311,94577,,
HALF MOON BAY,CHARLES F QUEST JR MD,05D0958934,CA,416 JOHNSTON STREET,6507260409,94019,,
LOS GATOS,ROSANNE MAYHEW MD,05D0958937,CA,555 KNOWLES DRIVE  SUITE 203,4088711885,95030,,
WALNUT CREEK,WALNUT CREEK DIALYSIS CENTER,05D0958938,CA,404 N WIGET LANE,9259370203,94598,,
DALY CITY,HERMENEGILDO G ANGELES JR MD,05D0958939,CA,1850 SULLIVAN AVENUE SUITE 310,6507553939,94015,,
SAN JOSE,UNIVERSITY HEALTHCARE ALLIANCE,05D0959009,CA,"455 O'CONNOR DRIVE, SUITE 210",4089955453,95128,,
SAN FRANCISCO,"GOLDEN GATE UROLOGY, INC.",05D0959024,CA,728 PACIFIC AVE  STE 608,4152020260,94133,,
DALY CITY,ROMILDA FORESTI LORENTE MD,05D0959196,CA,1800 SULLIVAN AVENUE SUITE 101,6509940459,94015,,
FREMONT,GAIL A DRESSLER  MD,05D0959246,CA,39225 STATE STREET,5107949001,94538,,
OAKLAND,KATHRYN P RODAN MD,05D0959380,CA,3300 WEBSTER ST STE 1106,5105492707,94609,,
OAKLAND,SUTTER EAST BAY MEDICAL FOUNDATION,05D0959383,CA,388 9TH STREET SUITE 218,5108397115,94607,,
SAN FRANCISCO,SUI MUI KUO MD,05D0959610,CA,728 PACIFIC AVENUE SUITE 406,4153936500,94133,,
PALO ALTO,KATHRYN MATTHEWS MD,05D0959611,CA,1101 WELCH ROAD SUITE A7,6503285141,94304,,
SAN FRANCISCO,GEORGE SOROKOWSKI MD,05D0959614,CA,595 BUCKINGHAM WAY SUITE 522,4157317550,94132,,
MOUNTAIN VIEW,ROBERT F BRONSTONE MD INC,05D0959665,CA,2500 HOSPITAL DRIVE BUILDING 15,6509692116,94040,,
SAN FRANCISCO,KATHLEEN M WELSH MD,05D0959719,CA,3905 SACRAMENTO STREET SUITE 302,4156684956,94118,,
SAN FRANCISCO,RAYMOND FAY MD INC,05D0959725,CA,929 CLAY STREET SUITE 505,4153929690,94108,,
ANTIOCH,ANTIOCH AMBULANCE SERVICE,05D0959845,CA,1211 A STREET,9257547060,94509,,
SANTA ROSA,SAINTS JANE & MARY MEDICAL CENTER,05D0960051,CA,1580 SEBASTOPOL ROAD,7075919667,95407,,
BRENTWOOD,JOHN MUIR MEDICAL GROUP,05D0960129,CA,"2400 BALFOUR ROAD, SUITE 120",9253088112,94513,,
SANTA ROSA,LOIS C JOHNSON MD,05D0960131,CA,1029 THRID ST,7078298750,95404,,
SAN FRANCISCO,WELLSPRING MEDICAL GROUP INC,05D0960655,CA,45 CASTRO STREET SUITE 423,4155519758,94114,,
SAN JOSE,"VILLAGES MEDICAL GROUP,THE",05D0960728,CA,2925 THE VILLAGES PARKWAY,4082741153,95135,,
ANTIOCH,DR CLARK E WILLIAMS,05D0960729,CA,3741 SUNSET LANE,9257782999,94509,,
SAN JOSE,SERGIO B COURT MD,05D0960758,CA,25 N 14TH STREET SUITE 870,4082941967,95112,,
SAN JOSE,CONGREGATIONAL HEALTH PARISH NURSING,05D0961079,CA,2105 FOREST AVENUE,4082837606,95128,,
CONCORD,FRED J VON STIEFF MD,05D0961127,CA,2481 PACHECO STREET,9256808933,94520,,
OAKLAND,ALTA BATES PERINATAL CENTER,05D0961129,CA,5730 TELEGRAPH AVENUE,5102041507,94609,,
FAIRFIELD,TERESA E RUDLOWSKI MD,05D0961193,CA,1555 WEBSTER STREET SUITE F,7074291619,94533,,
PLEASANT HILL,SUNRISE CARE CENTER FOR PLEASANT HILL,05D0961356,CA,550 PATTERSON BLVD,9259395400,94523,,
OAKLAND,KAM Y CHEUNG MD A PROFESSIONAL CORP,05D0961375,CA,638 WEBSTER ST SUITE # 328,5102689888,94607,,
SAN FRANCISCO,ROBERT G GISH MD,05D0961377,CA,2340 CLAY STREET SUITE 423,4152021530,94115,,
BRENTWOOD,DELTA PEDIATRIC MEDICAL GROUP,05D0961380,CA,1200 CENTRAL AVENUE SUITE C,9255130911,94513,,
PLEASANTON,TRIVALLEY PRIMARY CARE AFFILATES,05D0961522,CA,5720 STONERIDGE MALL ROAD SUITE 270,9257370307,94588,,
REDWOOD CITY,PALO ALTO MEDICAL FOUNDATION - REDWOOD SHORES,05D0961854,CA,290 REDWOOD SHORES PARKWAY,6505983160,94065,,
VALLEJO,RUPERT J O VISAYA MD,05D0961867,CA,1040 COLUSA STREET,7075529601,94590,,
SONOMA,"SONOMA PLAZA PEDIATRICS MEDICAL GROUP, INC",05D0962078,CA,181 ANDRIEUX STREET SUITE 208,7079359000,95476,,
VALLEJO,COMPREHENSIVE PROFESSIONAL HOME VISITS,05D0962080,CA,1240 GEORGIA STREET,7075517000,94590,,
SAN FRANCISCO,SUTTER PACIFIC MEDICAL FOUNDATION,05D0962082,CA,2340 CLAY ST,4156002640,94115,,
VALLEJO,EDUARDO M ABDALA MD INC,05D0962083,CA,1040 COLUSA STREET,7075524608,94590,,
SAN FRANCISCO,UCSF STANFORD HEALTH CARE,05D0962323,CA,350 PARNASSUS STE 805,4155025635,94117,,
SANTA ROSA,NEW ERA HEALTH LAB,05D0962449,CA,95 MONTGOMERY DRIVE SUITE 220,7075682197,95404,,
SAN FRANCISCO,LESLIE A SQUIRES MD,05D0962454,CA,2100 WEBSTER STREET SUITE 320,4159233627,94115,,
DALY CITY,PEDRO CAJATOR MD,05D0962458,CA,1800 SULLIVAN AVENUE SUITE 101,6509940459,94015,,
SAN JOSE,KIM V DAO MD,05D0962700,CA,2360 MCKEE RD STE 4,4082547400,95116,,
PLEASANTON,JYOTHI SARMA MD,05D0962786,CA,5720 STONERIDGE MALL SUITE 260,9254632918,94588,,
SAN FRANCISCO,GOLDEN GATE PHARMACY,05D0963199,CA,1844 NORIEGA STREET,4156610790,94122,,
SAN FRANCISCO,UCSF EMPLOYEE AND OCCUPATIONAL HEALTH SERVICES,05D0963211,CA,"2330 POST STREET, SUITE 460",4155148447,94115,,
SAN JOSE,MONG HOA THI TRUONG MD,05D0963215,CA,1865 ALUM ROCK AVE STE 8,4083285650,95116,,
SAN FRANCISCO,ARTHUR S CHIN MD INC,05D0963371,CA,770 STOCKTON STREET,4159822292,94108,,
SAN MATEO,ULRIKE SUJANSKY,05D0963398,CA,100 S SAN MATEO DRIVE SUITE 424,6506964440,94401,,
